,rotation,max_val,rotation_reverse,max_val_reverse,translation,x,y,z,score,reversed_diff,reversed_best,file_name,channel,roll,pitch,yaw,channel_reverse,roll_reverse,pitch_reverse,yaw_reverse
12,"pitch/theta/X: 137.51, yaw/phi/Y: -88.65, roll/Z: 65.00",133.61988173280142,"pitch/theta/X: 137.51, yaw/phi/Y: -88.65, roll/Z: 65.00",133.0449407610989,"x: -0.04, y: 0.69, z: 21.90",-0.037671572265700594,0.6875061938490358,21.902076898663136,0.027863443320697845,-0.5749409717025173,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15563140.png,rg,65,137.508,-88.65,rg,65,137.508,-88.65
13,"pitch/theta/X: 137.51, yaw/phi/Y: -88.65, roll/Z: 65.00",133.74897631214296,"pitch/theta/X: 137.51, yaw/phi/Y: -88.65, roll/Z: 65.00",133.16337093999442,"x: -0.04, y: 0.69, z: 21.89",-0.03764726008840172,0.6870624966133314,21.887941911861468,0.02827297500355866,-0.5856053721485353,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15563140.png,rb,65,137.508,-88.65,rb,65,137.508,-88.65
14,"pitch/theta/X: 327.54, yaw/phi/Y: -85.05, roll/Z: 236.00",132.96109673708847,"pitch/theta/X: 327.54, yaw/phi/Y: -85.05, roll/Z: 236.00",132.34490240910512,"x: -0.04, y: 0.68, z: 21.82",-0.03752950713329153,0.6849135051825703,21.819480891448563,0.028427264289933057,-0.6161943279833508,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15563140.png,rb,236,327.539,-85.05,rb,236,327.539,-85.05
15,"pitch/theta/X: 73.70, yaw/phi/Y: 49.95, roll/Z: 267.00",127.92015522300734,"pitch/theta/X: 73.70, yaw/phi/Y: 49.95, roll/Z: 267.00",128.14959966122288,"x: -0.04, y: 0.66, z: 21.05",-0.03621342746336592,0.660895051206428,21.054318292654607,0.030459276194296475,0.22944443821553762,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15563140.png,rb,267,73.703,49.95,rb,267,73.703,49.95
16,"pitch/theta/X: 165.23, yaw/phi/Y: -62.55, roll/Z: 42.00",113.96884791138727,"pitch/theta/X: 165.23, yaw/phi/Y: -62.55, roll/Z: 42.00",113.57650377419426,"x: -0.03, y: 0.64, z: 20.27",-0.03487186394494631,0.6364115169952702,20.274339502875765,0.03273600059334664,-0.39234413719300676,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15563140.png,rg,42,165.233,-62.55,rg,42,165.233,-62.55
17,"pitch/theta/X: 242.55, yaw/phi/Y: -83.25, roll/Z: 322.00",129.34596972420383,"pitch/theta/X: 242.55, yaw/phi/Y: -83.25, roll/Z: 322.00",128.7909346506472,"x: -0.04, y: 0.68, z: 21.67",-0.03726939612797349,0.6801664793355162,21.668253562775288,0.03397864638710563,-0.5550350735566383,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15563140.png,rb,322,242.554,-83.25,rb,322,242.554,-83.25
18,"pitch/theta/X: 89.03, yaw/phi/Y: 87.75, roll/Z: 282.00",131.61293982420483,"pitch/theta/X: 89.03, yaw/phi/Y: 87.75, roll/Z: 282.00",131.6868535252557,"x: -0.04, y: 0.70, z: 22.33",-0.03841353305001432,0.7010469781627613,22.333449447682746,0.034683095832168165,0.07391370105088413,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15563140.png,rb,282,89.03,87.75,rb,282,89.03,87.75
19,"pitch/theta/X: 121.49, yaw/phi/Y: 83.25, roll/Z: 314.00",134.5003849790485,"pitch/theta/X: 121.49, yaw/phi/Y: 83.25, roll/Z: 314.00",135.0202070694609,"x: -0.04, y: 0.71, z: 22.75",-0.03912649497224867,0.7140585332435383,22.747962193167833,0.034913093051422456,0.51982209041239,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15563140.png,rg,314,121.491,83.25,rg,314,121.491,83.25
20,"pitch/theta/X: 89.03, yaw/phi/Y: 87.75, roll/Z: 282.00",131.55054923534257,"pitch/theta/X: 89.03, yaw/phi/Y: 87.75, roll/Z: 282.00",131.5951714301405,"x: -0.04, y: 0.70, z: 22.35",-0.03844839026806932,0.7016831223922653,22.353715272133332,0.035336587245705264,0.044622194797938164,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15563140.png,rg,282,89.03,87.75,rg,282,89.03,87.75
21,"pitch/theta/X: 262.62, yaw/phi/Y: -76.05, roll/Z: 303.00",131.4190400618015,"pitch/theta/X: 262.62, yaw/phi/Y: -76.05, roll/Z: 303.00",131.315004389448,"x: -0.04, y: 0.68, z: 21.53",-0.037037698149137266,0.6759379912217551,21.533545435544927,0.03617646803701985,-0.10403567235348987,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15563140.png,rg,303,262.616,-76.05,rg,303,262.616,-76.05
22,"pitch/theta/X: 68.97, yaw/phi/Y: 80.55, roll/Z: 263.00",131.4459655963315,"pitch/theta/X: 68.97, yaw/phi/Y: 80.55, roll/Z: 263.00",131.8918383242455,"x: -0.04, y: 0.72, z: 22.81",-0.039238096653584444,0.7160952639279162,22.812846891618868,0.036301315836161974,0.4458727279140078,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15563140.png,rg,263,68.967,80.55,rg,263,68.967,80.55
23,"pitch/theta/X: 190.03, yaw/phi/Y: -85.95, roll/Z: 12.00",131.35138758556073,"pitch/theta/X: 190.03, yaw/phi/Y: -85.95, roll/Z: 12.00",130.70587075451866,"x: -0.04, y: 0.69, z: 21.89",-0.037645502581609036,0.6870304221143649,21.88692010558665,0.03672692204691222,-0.6455168310420731,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15563140.png,rg,12,190.031,-85.95,rg,12,190.031,-85.95
24,"pitch/theta/X: 245.48, yaw/phi/Y: -33.75, roll/Z: 151.00",106.22953873853295,"pitch/theta/X: 245.48, yaw/phi/Y: -33.75, roll/Z: 151.00",106.70679514289675,"x: -0.03, y: 0.49, z: 15.68",-0.026964255049038953,0.49209765464496097,15.676892470371488,0.038198169274645644,0.4772564043637999,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15563140.png,rg,151,245.481,-33.75,rg,151,245.481,-33.75
0,"pitch/theta/X: 138.63, yaw/phi/Y: 40.95, roll/Z: 144.00",116.15245470670487,"pitch/theta/X: 138.63, yaw/phi/Y: 40.95, roll/Z: 144.00",115.70026505219633,"x: 0.01, y: 0.66, z: 20.61",0.008862636150558389,0.6558350751413209,20.61078174548463,0.008132509612183925,-0.452189654508544,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rb,144,138.626,40.95,rb,144,138.626,40.95
1,"pitch/theta/X: 190.03, yaw/phi/Y: -85.95, roll/Z: 8.00",134.5589876643532,"pitch/theta/X: 190.03, yaw/phi/Y: -85.95, roll/Z: 8.00",133.3671067439009,"x: 0.01, y: 0.69, z: 21.66",0.009312543009023082,0.6891281826677083,21.657076765169965,0.009181306262960792,-1.1918809204522915,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rg,8,190.031,-85.95,rg,8,190.031,-85.95
2,"pitch/theta/X: 137.51, yaw/phi/Y: -88.65, roll/Z: 60.00",137.03111697754767,"pitch/theta/X: 137.51, yaw/phi/Y: -88.65, roll/Z: 60.00",135.79516931854423,"x: 0.01, y: 0.69, z: 21.66",0.009312977771650043,0.6891603551021033,21.658087841046616,0.009865866055200262,-1.2359476590034433,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rb,60,137.508,-88.65,rb,60,137.508,-88.65
3,"pitch/theta/X: 137.51, yaw/phi/Y: -88.65, roll/Z: 60.00",136.95259425419107,"pitch/theta/X: 137.51, yaw/phi/Y: -88.65, roll/Z: 60.00",135.67239793654565,"x: 0.01, y: 0.69, z: 21.67",0.009318991987989642,0.6896054071112336,21.67207439067359,0.009901694865733057,-1.2801963176454194,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rg,60,137.508,-88.65,rg,60,137.508,-88.65
4,"pitch/theta/X: 190.03, yaw/phi/Y: -85.95, roll/Z: 7.00",135.35479614621113,"pitch/theta/X: 190.03, yaw/phi/Y: -85.95, roll/Z: 7.00",134.23329994372295,"x: 0.01, y: 0.69, z: 21.75",0.009352831012454616,0.6921094949216416,21.750769796406086,0.010075252204535506,-1.1214962024881743,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rb,7,190.031,-85.95,rb,7,190.031,-85.95
5,"pitch/theta/X: 242.55, yaw/phi/Y: -83.25, roll/Z: 314.00",132.3291109946821,"pitch/theta/X: 242.55, yaw/phi/Y: -83.25, roll/Z: 314.00",131.41172563820828,"x: 0.01, y: 0.68, z: 21.44",0.009219503806853869,0.6822432817071862,21.440706527567137,0.01036860353927277,-0.9173853564738295,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rb,314,242.554,-83.25,rb,314,242.554,-83.25
6,"pitch/theta/X: 20.06, yaw/phi/Y: -82.35, roll/Z: 180.00",137.7814561426043,"pitch/theta/X: 20.06, yaw/phi/Y: -82.35, roll/Z: 180.00",136.4613029559427,"x: 0.01, y: 0.69, z: 21.65",0.009310731498077422,0.6889941308577292,21.652863949017263,0.01104375353149778,-1.3201531866615994,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rg,180,20.062,-82.35,rg,180,20.062,-82.35
7,"pitch/theta/X: 52.52, yaw/phi/Y: -86.85, roll/Z: 147.00",138.85711021341075,"pitch/theta/X: 52.52, yaw/phi/Y: -86.85, roll/Z: 147.00",137.50978658543917,"x: 0.01, y: 0.69, z: 21.64",0.009306311411370007,0.6886670444413805,21.64258467760467,0.012695274806649226,-1.3473236279715763,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rg,147,52.523,-86.85,rg,147,52.523,-86.85
8,"pitch/theta/X: 52.52, yaw/phi/Y: -86.85, roll/Z: 147.00",138.26965357460583,"pitch/theta/X: 52.52, yaw/phi/Y: -86.85, roll/Z: 147.00",136.90133847592563,"x: 0.01, y: 0.69, z: 21.63",0.009301384101597804,0.6883024235182374,21.631125817669314,0.013308070259302474,-1.368315098680199,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rb,147,52.523,-86.85,rb,147,52.523,-86.85
9,"pitch/theta/X: 4.04, yaw/phi/Y: 89.55, roll/Z: 190.00",130.28067793277756,"pitch/theta/X: 4.04, yaw/phi/Y: 89.55, roll/Z: 190.00",131.22631417817252,"x: 0.01, y: 0.70, z: 21.91",0.009420146759195428,0.6970908601804617,21.907318044640533,0.014301180808534403,0.945636245394951,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rb,190,4.045,89.55,rb,190,4.045,89.55
10,"pitch/theta/X: 4.04, yaw/phi/Y: 89.55, roll/Z: 191.00",130.22775155737563,"pitch/theta/X: 4.04, yaw/phi/Y: 89.55, roll/Z: 191.00",131.16162287267588,"x: 0.01, y: 0.70, z: 21.91",0.009421885809703262,0.6972195499180415,21.911362348147126,0.01442496744753577,0.9338713153002516,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rg,191,4.045,89.55,rg,191,4.045,89.55
11,"pitch/theta/X: 20.06, yaw/phi/Y: -82.35, roll/Z: 180.00",139.6818752906881,"pitch/theta/X: 20.06, yaw/phi/Y: -82.35, roll/Z: 180.00",138.48760236206917,"x: 0.01, y: 0.70, z: 21.89",0.009412900715412778,0.6965546529405456,21.89046678002972,0.014543050867693641,-1.1942729286189433,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rb,180,20.062,-82.35,rb,180,20.062,-82.35
12,"pitch/theta/X: 327.54, yaw/phi/Y: -85.05, roll/Z: 231.00",136.1301544133229,"pitch/theta/X: 327.54, yaw/phi/Y: -85.05, roll/Z: 231.00",134.98738544572984,"x: 0.01, y: 0.69, z: 21.59",0.009283848675643793,0.6870048019976408,21.59034575731115,0.01466039937441424,-1.1427689675930708,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rb,231,327.539,-85.05,rb,231,327.539,-85.05
13,"pitch/theta/X: 327.54, yaw/phi/Y: -85.05, roll/Z: 232.00",135.8937083693826,"pitch/theta/X: 327.54, yaw/phi/Y: -85.05, roll/Z: 232.00",134.73451353394483,"x: 0.01, y: 0.68, z: 21.51",0.009249574888551862,0.6844685417528379,21.510639275702008,0.014751097478770792,-1.1591948354377735,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rg,232,327.539,-85.05,rg,232,327.539,-85.05
14,"pitch/theta/X: 0.00, yaw/phi/Y: -89.55, roll/Z: 195.00",141.76128444837232,"pitch/theta/X: 0.00, yaw/phi/Y: -89.55, roll/Z: 195.00",141.01197043925697,"x: 0.01, y: 0.68, z: 21.52",0.009253270370881014,0.6847420074451951,21.519233420653524,0.015520710051794784,-0.7493140091153521,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rb,195,0.0,-89.55,rb,195,0.0,-89.55
15,"pitch/theta/X: 0.00, yaw/phi/Y: -89.55, roll/Z: 195.00",141.8402673277816,"pitch/theta/X: 0.00, yaw/phi/Y: -89.55, roll/Z: 195.00",141.0576509448916,"x: 0.01, y: 0.68, z: 21.52",0.009254357277448411,0.6848224385311824,21.521761110345142,0.015600503700943263,-0.7826163828899837,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rg,195,0.0,-89.55,rg,195,0.0,-89.55
16,"pitch/theta/X: 275.02, yaw/phi/Y: -87.75, roll/Z: 284.00",134.8327723575866,"pitch/theta/X: 275.02, yaw/phi/Y: -87.75, roll/Z: 284.00",133.7795746323018,"x: 0.01, y: 0.68, z: 21.51",0.009248850284173597,0.6844149210288463,21.508954149240928,0.01667939347833905,-1.0531977252848037,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rg,284,275.016,-87.75,rg,284,275.016,-87.75
17,"pitch/theta/X: 275.02, yaw/phi/Y: -87.75, roll/Z: 284.00",134.77278038395755,"pitch/theta/X: 275.02, yaw/phi/Y: -87.75, roll/Z: 284.00",133.68454919675384,"x: 0.01, y: 0.68, z: 21.51",0.009247473535854893,0.6843130416532621,21.50575240896487,0.017000749486868305,-1.0882311872037178,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rb,284,275.016,-87.75,rb,284,275.016,-87.75
18,"pitch/theta/X: 105.05, yaw/phi/Y: -84.15, roll/Z: 95.00",133.09834142834092,"pitch/theta/X: 105.05, yaw/phi/Y: -84.15, roll/Z: 95.00",131.9152065209411,"x: 0.01, y: 0.69, z: 21.79",0.00936949691315471,0.6933427715734485,21.789527705010954,0.018103237460123767,-1.1831349073998183,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rg,95,105.047,-84.15,rg,95,105.047,-84.15
19,"pitch/theta/X: 105.05, yaw/phi/Y: -84.15, roll/Z: 96.00",132.87775248525384,"pitch/theta/X: 105.05, yaw/phi/Y: -84.15, roll/Z: 96.00",131.70143088741077,"x: 0.01, y: 0.69, z: 21.75",0.009353772998146359,0.6921792018628307,21.75296046080549,0.01830254646408086,-1.1763215978430708,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rb,96,105.047,-84.15,rb,96,105.047,-84.15
20,"pitch/theta/X: 226.54, yaw/phi/Y: 88.65, roll/Z: 52.00",130.91983512519315,"pitch/theta/X: 226.54, yaw/phi/Y: 88.65, roll/Z: 52.00",131.93796235086938,"x: 0.01, y: 0.70, z: 21.89",0.009411668887969729,0.69646349770976,21.887602065045883,0.018649101784636912,1.0181272256762384,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rb,52,226.537,88.65,rb,52,226.537,88.65
21,"pitch/theta/X: 226.54, yaw/phi/Y: 88.65, roll/Z: 52.00",131.02062937610862,"pitch/theta/X: 226.54, yaw/phi/Y: 88.65, roll/Z: 52.00",132.03706719906396,"x: 0.01, y: 0.70, z: 21.89",0.009413118096726257,0.696570739157743,21.890972317968043,0.018782672367934045,1.0164378229553392,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rg,52,226.537,88.65,rg,52,226.537,88.65
22,"pitch/theta/X: 174.01, yaw/phi/Y: 85.95, roll/Z: 359.00",133.11758300507563,"pitch/theta/X: 174.01, yaw/phi/Y: 85.95, roll/Z: 359.00",134.09341035594147,"x: 0.01, y: 0.70, z: 22.07",0.00948992616082234,0.7022545359008533,22.069595722842656,0.021017662063258447,0.9758273508658419,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rg,359,174.014,85.95,rg,359,174.014,85.95
23,"pitch/theta/X: 73.70, yaw/phi/Y: 49.95, roll/Z: 260.00",128.60252960070812,"pitch/theta/X: 73.70, yaw/phi/Y: 49.95, roll/Z: 260.00",129.41104370118708,"x: 0.01, y: 0.66, z: 20.86",0.008969660217228118,0.6637548560748808,20.859674923786326,0.021033613269948737,0.8085141004789591,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rg,260,73.703,49.95,rg,260,73.703,49.95
24,"pitch/theta/X: 242.55, yaw/phi/Y: -83.25, roll/Z: 317.00",134.27386658642374,"pitch/theta/X: 242.55, yaw/phi/Y: -83.25, roll/Z: 317.00",133.39048243567356,"x: 0.01, y: 0.69, z: 21.58",0.009277254775801583,0.6865168534093172,21.575011106515312,0.022084764628277437,-0.8833841507501745,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rg,317,242.554,-83.25,rg,317,242.554,-83.25
25,"pitch/theta/X: 55.45, yaw/phi/Y: -37.35, roll/Z: 347.00",104.18040360178323,"pitch/theta/X: 55.45, yaw/phi/Y: -37.35, roll/Z: 347.00",104.43621486989159,"x: 0.01, y: 0.56, z: 17.49",0.007521176065076519,0.5565670288156624,17.49110712808493,0.02217776096715815,0.25581126810835997,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rb,347,55.45,-37.35,rb,347,55.45,-37.35
26,"pitch/theta/X: 89.03, yaw/phi/Y: 87.75, roll/Z: 277.00",134.39143137247942,"pitch/theta/X: 89.03, yaw/phi/Y: 87.75, roll/Z: 277.00",134.92671413879566,"x: 0.01, y: 0.70, z: 22.10",0.009502534277004149,0.7031875364983071,22.098916923265467,0.022527794621680808,0.5352827663162429,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rb,277,89.03,87.75,rb,277,89.03,87.75
27,"pitch/theta/X: 210.09, yaw/phi/Y: -78.75, roll/Z: 349.00",132.02846757953174,"pitch/theta/X: 210.09, yaw/phi/Y: -78.75, roll/Z: 349.00",131.14271704212015,"x: 0.01, y: 0.69, z: 21.69",0.009325006204329241,0.690050459120364,21.686060940300568,0.022760198576273344,-0.8857505374115817,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rg,349,210.093,-78.75,rg,349,210.093,-78.75
28,"pitch/theta/X: 36.51, yaw/phi/Y: 85.05, roll/Z: 224.00",133.72471675751348,"pitch/theta/X: 36.51, yaw/phi/Y: 85.05, roll/Z: 224.00",134.6980183623668,"x: 0.01, y: 0.71, z: 22.19",0.009540431085987407,0.7059919003630681,22.187049037180017,0.023475204854031373,0.973301604853333,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rg,224,36.506,85.05,rg,224,36.506,85.05
29,"pitch/theta/X: 89.03, yaw/phi/Y: 87.75, roll/Z: 276.00",134.33485147152672,"pitch/theta/X: 89.03, yaw/phi/Y: 87.75, roll/Z: 276.00",134.9073135945474,"x: 0.01, y: 0.70, z: 22.12",0.009511157069105504,0.7038256231138073,22.118969928152335,0.023616392179894474,0.5724621230206708,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rg,276,89.03,87.75,rg,276,89.03,87.75
30,"pitch/theta/X: 36.51, yaw/phi/Y: 85.05, roll/Z: 225.00",133.30202719173602,"pitch/theta/X: 36.51, yaw/phi/Y: 85.05, roll/Z: 225.00",134.2352331818055,"x: 0.01, y: 0.71, z: 22.24",0.009563618426091883,0.7077077635307994,22.240973083934616,0.024512668669259635,0.9332059900694958,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rb,225,36.506,85.05,rb,225,36.506,85.05
31,"pitch/theta/X: 347.60, yaw/phi/Y: -77.85, roll/Z: 211.00",135.22641243998373,"pitch/theta/X: 347.60, yaw/phi/Y: -77.85, roll/Z: 211.00",134.1018397461604,"x: 0.01, y: 0.68, z: 21.34",0.009177839055103634,0.679160090077669,21.343811756054965,0.024761310447620255,-1.1245726938233247,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rg,211,347.601,-77.85,rg,211,347.601,-77.85
32,"pitch/theta/X: 174.01, yaw/phi/Y: 85.95, roll/Z: 359.00",133.15902925140378,"pitch/theta/X: 174.01, yaw/phi/Y: 85.95, roll/Z: 359.00",134.2117912867791,"x: 0.01, y: 0.70, z: 22.15",0.009526446221486894,0.70495702039003,22.15452609648115,0.025305402296692175,1.0527620353753093,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rb,359,174.014,85.95,rb,359,174.014,85.95
33,"pitch/theta/X: 157.57, yaw/phi/Y: -81.45, roll/Z: 42.00",134.09751285997137,"pitch/theta/X: 157.57, yaw/phi/Y: -81.45, roll/Z: 42.00",132.94493504270434,"x: 0.01, y: 0.70, z: 21.85",0.009394858066393981,0.6952194969131547,21.848507131148796,0.025365258497326376,-1.15257781726703,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rg,42,157.57,-81.45,rg,42,157.57,-81.45
34,"pitch/theta/X: 311.52, yaw/phi/Y: 86.85, roll/Z: 139.00",129.6782579765155,"pitch/theta/X: 311.52, yaw/phi/Y: 86.85, roll/Z: 139.00",130.78387071405834,"x: 0.01, y: 0.69, z: 21.68",0.009320948419810958,0.689750183066011,21.67662423211851,0.02662283729000195,1.1056127375428275,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rb,139,311.522,86.85,rb,139,311.522,86.85
35,"pitch/theta/X: 72.58, yaw/phi/Y: -79.65, roll/Z: 128.00",132.55829206889598,"pitch/theta/X: 72.58, yaw/phi/Y: -79.65, roll/Z: 128.00",131.1801837062076,"x: 0.01, y: 0.69, z: 21.72",0.00933804908313801,0.6910156321522127,21.716393216600025,0.026857694105451885,-1.3781083626883799,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rb,128,72.585,-79.65,rb,128,72.585,-79.65
36,"pitch/theta/X: 311.52, yaw/phi/Y: 86.85, roll/Z: 139.00",129.60271125157394,"pitch/theta/X: 311.52, yaw/phi/Y: 86.85, roll/Z: 139.00",130.7062887271318,"x: 0.01, y: 0.69, z: 21.67",0.009316745714417022,0.6894391828668596,21.666850498644237,0.026965843220218305,1.10357747555787,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rg,139,311.522,86.85,rg,139,311.522,86.85
37,"pitch/theta/X: 72.58, yaw/phi/Y: -79.65, roll/Z: 128.00",132.53335098535337,"pitch/theta/X: 72.58, yaw/phi/Y: -79.65, roll/Z: 128.00",131.20765243424844,"x: 0.01, y: 0.69, z: 21.74",0.00934819354443372,0.6917663222880953,21.739984987055166,0.02699373302223873,-1.3256985511049209,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rg,128,72.585,-79.65,rg,128,72.585,-79.65
38,"pitch/theta/X: 93.77, yaw/phi/Y: 57.15, roll/Z: 281.00",133.34378027190024,"pitch/theta/X: 93.77, yaw/phi/Y: 57.15, roll/Z: 281.00",134.25960466124675,"x: 0.01, y: 0.70, z: 21.84",0.009393336397199624,0.6951068933927722,21.844968365580524,0.027252004740284275,0.9158243893465112,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rg,281,93.766,57.15,rg,281,93.766,57.15
39,"pitch/theta/X: 73.70, yaw/phi/Y: 49.95, roll/Z: 261.00",130.61795173263445,"pitch/theta/X: 73.70, yaw/phi/Y: 49.95, roll/Z: 261.00",131.5972569102118,"x: 0.01, y: 0.66, z: 20.83",0.00895828392848936,0.6629130107082126,20.83321843834735,0.02901184824684147,0.9793051775773449,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15565815.png,rb,261,73.703,49.95,rb,261,73.703,49.95
